"","date","probe_name","probe_type","value"
"40535","08/04/2021 14:50:00","B2T1","Temp",20.3
"40536","08/04/2021 14:50:00","B2pH1","pH",8.07
"40537","08/04/2021 15:00:00","B2_T2","Temp",20
"40538","08/04/2021 15:00:00","B2_pH2","pH",7.71
"40539","08/04/2021 15:00:00","B1_pH2","pH",7.72
"40540","08/04/2021 15:00:00","B1_T2","Temp",19
"40541","08/04/2021 15:00:00","B1_T1","Temp",20.4
"40542","08/04/2021 15:00:00","B1_pH1","pH",7.77
"40543","08/04/2021 15:00:00","B2T1","Temp",20.3
"40544","08/04/2021 15:00:00","B2pH1","pH",8.07
"40545","08/04/2021 15:10:00","B2_T2","Temp",20.1
"40546","08/04/2021 15:10:00","B2_pH2","pH",7.72
"40547","08/04/2021 15:10:00","B1_pH2","pH",7.64
"40548","08/04/2021 15:10:00","B1_T2","Temp",19.1
"40549","08/04/2021 15:10:00","B1_T1","Temp",20.4
"40550","08/04/2021 15:10:00","B1_pH1","pH",7.76
"40551","08/04/2021 15:10:00","B2T1","Temp",20.3
"40552","08/04/2021 15:10:00","B2pH1","pH",8.07
"40553","08/04/2021 15:20:00","B2_T2","Temp",20.1
"40554","08/04/2021 15:20:00","B2_pH2","pH",7.73
"40555","08/04/2021 15:20:00","B1_pH2","pH",7.73
"40556","08/04/2021 15:20:00","B1_T2","Temp",19.1
"40557","08/04/2021 15:20:00","B1_T1","Temp",20.5
"40558","08/04/2021 15:20:00","B1_pH1","pH",7.75
"40559","08/04/2021 15:20:00","B2T1","Temp",20.3
"40560","08/04/2021 15:20:00","B2pH1","pH",8.07
"40561","08/04/2021 15:30:00","B2_T2","Temp",20.1
"40562","08/04/2021 15:30:00","B2_pH2","pH",7.71
"40563","08/04/2021 15:30:00","B1_pH2","pH",7.68
"40564","08/04/2021 15:30:00","B1_T2","Temp",19.1
"40565","08/04/2021 15:30:00","B1_T1","Temp",20.4
"40566","08/04/2021 15:30:00","B1_pH1","pH",7.73
"40567","08/04/2021 15:30:00","B2T1","Temp",20.3
"40568","08/04/2021 15:30:00","B2pH1","pH",8.07
"40569","08/04/2021 15:40:00","B2_T2","Temp",20.1
"40570","08/04/2021 15:40:00","B2_pH2","pH",7.7
"40571","08/04/2021 15:40:00","B1_pH2","pH",7.65
"40572","08/04/2021 15:40:00","B1_T2","Temp",19.1
"40573","08/04/2021 15:40:00","B1_T1","Temp",20.4
"40574","08/04/2021 15:40:00","B1_pH1","pH",7.77
"40575","08/04/2021 15:40:00","B2T1","Temp",20.3
"40576","08/04/2021 15:40:00","B2pH1","pH",8.07
"40577","08/04/2021 15:50:00","B2_T2","Temp",20.1
"40578","08/04/2021 15:50:00","B2_pH2","pH",7.7
"40579","08/04/2021 15:50:00","B1_pH2","pH",7.67
"40580","08/04/2021 15:50:00","B1_T2","Temp",19
"40581","08/04/2021 15:50:00","B1_T1","Temp",20.4
"40582","08/04/2021 15:50:00","B1_pH1","pH",7.66
"40583","08/04/2021 15:50:00","B2T1","Temp",20.2
"40584","08/04/2021 15:50:00","B2pH1","pH",8.07
"40585","08/04/2021 16:00:00","B2_T2","Temp",20
"40586","08/04/2021 16:00:00","B2_pH2","pH",7.68
"40587","08/04/2021 16:00:00","B1_pH2","pH",7.61
"40588","08/04/2021 16:00:00","B1_T2","Temp",19
"40589","08/04/2021 16:00:00","B1_T1","Temp",20.4
"40590","08/04/2021 16:00:00","B1_pH1","pH",7.72
"40591","08/04/2021 16:00:00","B2T1","Temp",20.2
"40592","08/04/2021 16:00:00","B2pH1","pH",8.07
"40593","08/04/2021 16:10:00","B2_T2","Temp",20
"40594","08/04/2021 16:10:00","B2_pH2","pH",7.67
"40595","08/04/2021 16:10:00","B1_pH2","pH",7.53
"40596","08/04/2021 16:10:00","B1_T2","Temp",19
"40597","08/04/2021 16:10:00","B1_T1","Temp",20.3
"40598","08/04/2021 16:10:00","B1_pH1","pH",7.76
"40599","08/04/2021 16:10:00","B2T1","Temp",20.2
"40600","08/04/2021 16:10:00","B2pH1","pH",8.07
"40601","08/04/2021 16:20:00","B2_T2","Temp",19.9
"40602","08/04/2021 16:20:00","B2_pH2","pH",7.68
"40603","08/04/2021 16:20:00","B1_pH2","pH",7.71
"40604","08/04/2021 16:20:00","B1_T2","Temp",19
"40605","08/04/2021 16:20:00","B1_T1","Temp",20.3
"40606","08/04/2021 16:20:00","B1_pH1","pH",7.72
"40607","08/04/2021 16:20:00","B2T1","Temp",20.2
"40608","08/04/2021 16:20:00","B2pH1","pH",8.07
"40609","08/04/2021 16:30:00","B2_T2","Temp",19.8
"40610","08/04/2021 16:30:00","B2_pH2","pH",7.64
"40611","08/04/2021 16:30:00","B1_pH2","pH",7.4
"40612","08/04/2021 16:30:00","B1_T2","Temp",19
"40613","08/04/2021 16:30:00","B1_T1","Temp",20.3
"40614","08/04/2021 16:30:00","B1_pH1","pH",7.74
"40615","08/04/2021 16:30:00","B2T1","Temp",20.1
"40616","08/04/2021 16:30:00","B2pH1","pH",8.05
"40617","08/04/2021 16:40:00","B2_T2","Temp",19.7
"40618","08/04/2021 16:40:00","B2_pH2","pH",7.66
"40619","08/04/2021 16:40:00","B1_pH2","pH",7.78
"40620","08/04/2021 16:40:00","B1_T2","Temp",19
"40621","08/04/2021 16:40:00","B1_T1","Temp",20.3
"40622","08/04/2021 16:40:00","B1_pH1","pH",7.75
"40623","08/04/2021 16:40:00","B2T1","Temp",20.1
"40624","08/04/2021 16:40:00","B2pH1","pH",8.05
"40625","08/04/2021 16:50:00","B2_T2","Temp",19.7
"40626","08/04/2021 16:50:00","B2_pH2","pH",7.63
"40627","08/04/2021 16:50:00","B1_pH2","pH",7.63
"40628","08/04/2021 16:50:00","B1_T2","Temp",18.9
"40629","08/04/2021 16:50:00","B1_T1","Temp",20.2
"40630","08/04/2021 16:50:00","B1_pH1","pH",7.68
"40631","08/04/2021 16:50:00","B2T1","Temp",20
"40632","08/04/2021 16:50:00","B2pH1","pH",8.05
"40633","08/04/2021 17:00:00","B2_T2","Temp",19.6
"40634","08/04/2021 17:00:00","B2_pH2","pH",7.64
"40635","08/04/2021 17:00:00","B1_pH2","pH",7.66
"40636","08/04/2021 17:00:00","B1_T2","Temp",18.7
"40637","08/04/2021 17:00:00","B1_T1","Temp",20.1
"40638","08/04/2021 17:00:00","B1_pH1","pH",7.78
"40639","08/04/2021 17:00:00","B2T1","Temp",19.8
"40640","08/04/2021 17:00:00","B2pH1","pH",8.05
"40641","08/04/2021 17:10:00","B2_T2","Temp",19.5
"40642","08/04/2021 17:10:00","B2_pH2","pH",7.63
"40643","08/04/2021 17:10:00","B1_pH2","pH",7.52
"40644","08/04/2021 17:10:00","B1_T2","Temp",18.6
"40645","08/04/2021 17:10:00","B1_T1","Temp",20
"40646","08/04/2021 17:10:00","B1_pH1","pH",7.68
"40647","08/04/2021 17:10:00","B2T1","Temp",19.7
"40648","08/04/2021 17:10:00","B2pH1","pH",8.05
"40649","08/04/2021 17:20:00","B2_T2","Temp",19.3
"40650","08/04/2021 17:20:00","B2_pH2","pH",7.63
"40651","08/04/2021 17:20:00","B1_pH2","pH",7.6
"40652","08/04/2021 17:20:00","B1_T2","Temp",18.6
"40653","08/04/2021 17:20:00","B1_T1","Temp",19.9
"40654","08/04/2021 17:20:00","B1_pH1","pH",7.76
"40655","08/04/2021 17:20:00","B2T1","Temp",19.7
"40656","08/04/2021 17:20:00","B2pH1","pH",8.05
"40657","08/04/2021 17:30:00","B2_T2","Temp",19.3
"40658","08/04/2021 17:30:00","B2_pH2","pH",7.64
"40659","08/04/2021 17:30:00","B1_pH2","pH",7.71
"40660","08/04/2021 17:30:00","B1_T2","Temp",18.6
"40661","08/04/2021 17:30:00","B1_T1","Temp",19.9
"40662","08/04/2021 17:30:00","B1_pH1","pH",7.72
"40663","08/04/2021 17:30:00","B2T1","Temp",19.7
"40664","08/04/2021 17:30:00","B2pH1","pH",8.05
"40665","08/04/2021 17:40:00","B2_T2","Temp",19.2
"40666","08/04/2021 17:40:00","B2_pH2","pH",7.61
"40667","08/04/2021 17:40:00","B1_pH2","pH",7.62
"40668","08/04/2021 17:40:00","B1_T2","Temp",18.6
"40669","08/04/2021 17:40:00","B1_T1","Temp",19.9
"40670","08/04/2021 17:40:00","B1_pH1","pH",7.72
"40671","08/04/2021 17:40:00","B2T1","Temp",19.7
"40672","08/04/2021 17:40:00","B2pH1","pH",8.05
"40673","08/04/2021 17:50:00","B2_T2","Temp",19.1
"40674","08/04/2021 17:50:00","B2_pH2","pH",7.6
"40675","08/04/2021 17:50:00","B1_pH2","pH",7.52
"40676","08/04/2021 17:50:00","B1_T2","Temp",18.6
"40677","08/04/2021 17:50:00","B1_T1","Temp",19.9
"40678","08/04/2021 17:50:00","B1_pH1","pH",7.74
"40679","08/04/2021 17:50:00","B2T1","Temp",19.7
"40680","08/04/2021 17:50:00","B2pH1","pH",8.05
"40681","08/04/2021 18:00:00","B2_T2","Temp",19.1
"40682","08/04/2021 18:00:00","B2_pH2","pH",7.62
"40683","08/04/2021 18:00:00","B1_pH2","pH",7.76
"40684","08/04/2021 18:00:00","B1_T2","Temp",18.6
"40685","08/04/2021 18:00:00","B1_T1","Temp",19.9
"40686","08/04/2021 18:00:00","B1_pH1","pH",7.69
"40687","08/04/2021 18:00:00","B2T1","Temp",19.7
"40688","08/04/2021 18:00:00","B2pH1","pH",8.05
"40689","08/04/2021 18:10:00","B2_T2","Temp",19.1
"40690","08/04/2021 18:10:00","B2_pH2","pH",7.58
"40691","08/04/2021 18:10:00","B1_pH2","pH",7.31
"40692","08/04/2021 18:10:00","B1_T2","Temp",18.6
"40693","08/04/2021 18:10:00","B1_T1","Temp",19.9
"40694","08/04/2021 18:10:00","B1_pH1","pH",7.77
"40695","08/04/2021 18:10:00","B2T1","Temp",19.7
"40696","08/04/2021 18:10:00","B2pH1","pH",8.05
"40697","08/04/2021 18:20:00","B2_T2","Temp",19
"40698","08/04/2021 18:20:00","B2_pH2","pH",7.58
"40699","08/04/2021 18:20:00","B1_pH2","pH",7.69
"40700","08/04/2021 18:20:00","B1_T2","Temp",18.6
"40701","08/04/2021 18:20:00","B1_T1","Temp",19.9
"40702","08/04/2021 18:20:00","B1_pH1","pH",7.75
"40703","08/04/2021 18:20:00","B2T1","Temp",19.7
"40704","08/04/2021 18:20:00","B2pH1","pH",8.05
"40705","08/04/2021 18:30:00","B2_T2","Temp",19
"40706","08/04/2021 18:30:00","B2_pH2","pH",7.57
"40707","08/04/2021 18:30:00","B1_pH2","pH",7.6
"40708","08/04/2021 18:30:00","B1_T2","Temp",18.5
"40709","08/04/2021 18:30:00","B1_T1","Temp",19.8
"40710","08/04/2021 18:30:00","B1_pH1","pH",7.68
"40711","08/04/2021 18:30:00","B2T1","Temp",19.5
"40712","08/04/2021 18:30:00","B2pH1","pH",8.05
"40713","08/04/2021 18:40:00","B2_T2","Temp",18.9
"40714","08/04/2021 18:40:00","B2_pH2","pH",7.59
"40715","08/04/2021 18:40:00","B1_pH2","pH",7.54
"40716","08/04/2021 18:40:00","B1_T2","Temp",18.3
"40717","08/04/2021 18:40:00","B1_T1","Temp",19.6
"40718","08/04/2021 18:40:00","B1_pH1","pH",7.74
"40719","08/04/2021 18:40:00","B2T1","Temp",19.3
"40720","08/04/2021 18:40:00","B2pH1","pH",8.04
"40721","08/04/2021 18:50:00","B2_T2","Temp",18.8
"40722","08/04/2021 18:50:00","B2_pH2","pH",7.56
"40723","08/04/2021 18:50:00","B1_pH2","pH",7.63
"40724","08/04/2021 18:50:00","B1_T2","Temp",18.2
"40725","08/04/2021 18:50:00","B1_T1","Temp",19.5
"40726","08/04/2021 18:50:00","B1_pH1","pH",7.69
"40727","08/04/2021 18:50:00","B2T1","Temp",19.2
"40728","08/04/2021 18:50:00","B2pH1","pH",8.04
"40729","08/04/2021 19:00:00","B2_T2","Temp",18.8
"40730","08/04/2021 19:00:00","B2_pH2","pH",7.55
"40731","08/04/2021 19:00:00","B1_pH2","pH",7.5
"40732","08/04/2021 19:00:00","B1_T2","Temp",18.2
"40733","08/04/2021 19:00:00","B1_T1","Temp",19.5
"40734","08/04/2021 19:00:00","B1_pH1","pH",7.78
"40735","08/04/2021 19:00:00","B2T1","Temp",19.2
"40736","08/04/2021 19:00:00","B2pH1","pH",8.04
"40737","08/04/2021 19:10:00","B2_T2","Temp",18.7
"40738","08/04/2021 19:10:00","B2_pH2","pH",7.57
"40739","08/04/2021 19:10:00","B1_pH2","pH",7.71
"40740","08/04/2021 19:10:00","B1_T2","Temp",18.2
"40741","08/04/2021 19:10:00","B1_T1","Temp",19.5
"40742","08/04/2021 19:10:00","B1_pH1","pH",7.69
"40743","08/04/2021 19:10:00","B2T1","Temp",19.2
"40744","08/04/2021 19:10:00","B2pH1","pH",8.04
"40745","08/04/2021 19:20:00","B2_T2","Temp",18.6
"40746","08/04/2021 19:20:00","B2_pH2","pH",7.56
"40747","08/04/2021 19:20:00","B1_pH2","pH",7.71
"40748","08/04/2021 19:20:00","B1_T2","Temp",18.1
"40749","08/04/2021 19:20:00","B1_T1","Temp",19.5
"40750","08/04/2021 19:20:00","B1_pH1","pH",7.76
"40751","08/04/2021 19:20:00","B2T1","Temp",19.1
"40752","08/04/2021 19:20:00","B2pH1","pH",8.03
"40753","08/04/2021 19:30:00","B2_T2","Temp",18.6
"40754","08/04/2021 19:30:00","B2_pH2","pH",7.54
"40755","08/04/2021 19:30:00","B1_pH2","pH",7.48
"40756","08/04/2021 19:30:00","B1_T2","Temp",18.1
"40757","08/04/2021 19:30:00","B1_T1","Temp",19.4
"40758","08/04/2021 19:30:00","B1_pH1","pH",7.72
"40759","08/04/2021 19:30:00","B2T1","Temp",19.1
"40760","08/04/2021 19:30:00","B2pH1","pH",8.03
"40761","08/04/2021 19:40:00","B2_T2","Temp",18.5
"40762","08/04/2021 19:40:00","B2_pH2","pH",7.56
"40763","08/04/2021 19:40:00","B1_pH2","pH",7.73
"40764","08/04/2021 19:40:00","B1_T2","Temp",18.1
"40765","08/04/2021 19:40:00","B1_T1","Temp",19.4
"40766","08/04/2021 19:40:00","B1_pH1","pH",7.74
"40767","08/04/2021 19:40:00","B2T1","Temp",19.1
"40768","08/04/2021 19:40:00","B2pH1","pH",8.03
"40769","08/04/2021 19:50:00","B2_T2","Temp",18.5
"40770","08/04/2021 19:50:00","B2_pH2","pH",7.55
"40771","08/04/2021 19:50:00","B1_pH2","pH",7.73
"40772","08/04/2021 19:50:00","B1_T2","Temp",18
"40773","08/04/2021 19:50:00","B1_T1","Temp",19.3
"40774","08/04/2021 19:50:00","B1_pH1","pH",7.73
"40775","08/04/2021 19:50:00","B2T1","Temp",19
"40776","08/04/2021 19:50:00","B2pH1","pH",8.03
"40777","08/04/2021 20:00:00","B2_T2","Temp",18.4
"40778","08/04/2021 20:00:00","B2_pH2","pH",7.53
"40779","08/04/2021 20:00:00","B1_pH2","pH",7.55
"40780","08/04/2021 20:00:00","B1_T2","Temp",18
"40781","08/04/2021 20:00:00","B1_T1","Temp",19.3
"40782","08/04/2021 20:00:00","B1_pH1","pH",7.74
"40783","08/04/2021 20:00:00","B2T1","Temp",19
"40784","08/04/2021 20:00:00","B2pH1","pH",8.02
"40785","08/04/2021 20:10:00","B2_T2","Temp",18.4
"40786","08/04/2021 20:10:00","B2_pH2","pH",7.55
"40787","08/04/2021 20:10:00","B1_pH2","pH",7.62
"40788","08/04/2021 20:10:00","B1_T2","Temp",18
"40789","08/04/2021 20:10:00","B1_T1","Temp",19.3
"40790","08/04/2021 20:10:00","B1_pH1","pH",7.78
"40791","08/04/2021 20:10:00","B2T1","Temp",19
"40792","08/04/2021 20:10:00","B2pH1","pH",8.02
"40793","08/04/2021 20:20:00","B2_T2","Temp",18.3
"40794","08/04/2021 20:20:00","B2_pH2","pH",7.53
"40795","08/04/2021 20:20:00","B1_pH2","pH",7.68
"40796","08/04/2021 20:20:00","B1_T2","Temp",18.1
"40797","08/04/2021 20:20:00","B1_T1","Temp",19.4
"40798","08/04/2021 20:20:00","B1_pH1","pH",7.69
"40799","08/04/2021 20:20:00","B2T1","Temp",19.2
"40800","08/04/2021 20:20:00","B2pH1","pH",8.02
"40801","08/04/2021 20:30:00","B2_T2","Temp",18.3
"40802","08/04/2021 20:30:00","B2_pH2","pH",7.52
"40803","08/04/2021 20:30:00","B1_pH2","pH",7.51
"40804","08/04/2021 20:30:00","B1_T2","Temp",18
"40805","08/04/2021 20:30:00","B1_T1","Temp",19.3
"40806","08/04/2021 20:30:00","B1_pH1","pH",7.77
"40807","08/04/2021 20:30:00","B2T1","Temp",19.1
"40808","08/04/2021 20:30:00","B2pH1","pH",8.02
"40809","08/04/2021 20:40:00","B2_T2","Temp",18.3
"40810","08/04/2021 20:40:00","B2_pH2","pH",7.53
"40811","08/04/2021 20:40:00","B1_pH2","pH",7.63
"40812","08/04/2021 20:40:00","B1_T2","Temp",17.9
"40813","08/04/2021 20:40:00","B1_T1","Temp",19.2
"40814","08/04/2021 20:40:00","B1_pH1","pH",7.66
"40815","08/04/2021 20:40:00","B2T1","Temp",19
"40816","08/04/2021 20:40:00","B2pH1","pH",8.02
"40817","08/04/2021 20:50:00","B2_T2","Temp",18.2
"40818","08/04/2021 20:50:00","B2_pH2","pH",7.51
"40819","08/04/2021 20:50:00","B1_pH2","pH",7.64
"40820","08/04/2021 20:50:00","B1_T2","Temp",17.8
"40821","08/04/2021 20:50:00","B1_T1","Temp",19.1
"40822","08/04/2021 20:50:00","B1_pH1","pH",7.75
"40823","08/04/2021 20:50:00","B2T1","Temp",18.7
"40824","08/04/2021 20:50:00","B2pH1","pH",8.02
"40825","08/04/2021 21:00:00","B2_T2","Temp",18.1
"40826","08/04/2021 21:00:00","B2_pH2","pH",7.5
"40827","08/04/2021 21:00:00","B1_pH2","pH",7.43
"40828","08/04/2021 21:00:00","B1_T2","Temp",17.6
"40829","08/04/2021 21:00:00","B1_T1","Temp",19
"40830","08/04/2021 21:00:00","B1_pH1","pH",7.71
"40831","08/04/2021 21:00:00","B2T1","Temp",18.6
"40832","08/04/2021 21:00:00","B2pH1","pH",8.01
"40833","08/04/2021 21:10:00","B2_T2","Temp",18
"40834","08/04/2021 21:10:00","B2_pH2","pH",7.51
"40835","08/04/2021 21:10:00","B1_pH2","pH",7.72
"40836","08/04/2021 21:10:00","B1_T2","Temp",17.6
"40837","08/04/2021 21:10:00","B1_T1","Temp",18.8
"40838","08/04/2021 21:10:00","B1_pH1","pH",7.75
"40839","08/04/2021 21:10:00","B2T1","Temp",18.5
"40840","08/04/2021 21:10:00","B2pH1","pH",8.01
"40841","08/04/2021 21:20:00","B2_T2","Temp",18
"40842","08/04/2021 21:20:00","B2_pH2","pH",7.51
"40843","08/04/2021 21:20:00","B1_pH2","pH",7.5
"40844","08/04/2021 21:20:00","B1_T2","Temp",17.5
"40845","08/04/2021 21:20:00","B1_T1","Temp",18.7
"40846","08/04/2021 21:20:00","B1_pH1","pH",7.71
"40847","08/04/2021 21:20:00","B2T1","Temp",18.4
"40848","08/04/2021 21:20:00","B2pH1","pH",8.01
"40849","08/04/2021 21:30:00","B2_T2","Temp",17.8
"40850","08/04/2021 21:30:00","B2_pH2","pH",7.49
"40851","08/04/2021 21:30:00","B1_pH2","pH",7.66
"40852","08/04/2021 21:30:00","B1_T2","Temp",17.4
"40853","08/04/2021 21:30:00","B1_T1","Temp",18.7
"40854","08/04/2021 21:30:00","B1_pH1","pH",7.77
"40855","08/04/2021 21:30:00","B2T1","Temp",18.3
"40856","08/04/2021 21:30:00","B2pH1","pH",8
"40857","08/04/2021 21:40:00","B2_T2","Temp",17.8
"40858","08/04/2021 21:40:00","B2_pH2","pH",7.49
"40859","08/04/2021 21:40:00","B1_pH2","pH",7.52
"40860","08/04/2021 21:40:00","B1_T2","Temp",17.3
"40861","08/04/2021 21:40:00","B1_T1","Temp",18.7
"40862","08/04/2021 21:40:00","B1_pH1","pH",7.69
"40863","08/04/2021 21:40:00","B2T1","Temp",18.3
"40864","08/04/2021 21:40:00","B2pH1","pH",8
"40865","08/04/2021 21:50:00","B2_T2","Temp",17.7
"40866","08/04/2021 21:50:00","B2_pH2","pH",7.51
"40867","08/04/2021 21:50:00","B1_pH2","pH",7.7
"40868","08/04/2021 21:50:00","B1_T2","Temp",17.2
"40869","08/04/2021 21:50:00","B1_T1","Temp",18.6
"40870","08/04/2021 21:50:00","B1_pH1","pH",7.78
"40871","08/04/2021 21:50:00","B2T1","Temp",18.3
"40872","08/04/2021 21:50:00","B2pH1","pH",8
"40873","08/04/2021 22:00:00","B2_T2","Temp",17.7
"40874","08/04/2021 22:00:00","B2_pH2","pH",7.5
"40875","08/04/2021 22:00:00","B1_pH2","pH",7.68
"40876","08/04/2021 22:00:00","B1_T2","Temp",17.2
"40877","08/04/2021 22:00:00","B1_T1","Temp",18.5
"40878","08/04/2021 22:00:00","B1_pH1","pH",7.68
"40879","08/04/2021 22:00:00","B2T1","Temp",18.2
"40880","08/04/2021 22:00:00","B2pH1","pH",8
"40881","08/04/2021 22:10:00","B2_T2","Temp",17.6
"40882","08/04/2021 22:10:00","B2_pH2","pH",7.5
"40883","08/04/2021 22:10:00","B1_pH2","pH",7.58
"40884","08/04/2021 22:10:00","B1_T2","Temp",17.2
"40885","08/04/2021 22:10:00","B1_T1","Temp",18.5
"40886","08/04/2021 22:10:00","B1_pH1","pH",7.73
"40887","08/04/2021 22:10:00","B2T1","Temp",18.2
"40888","08/04/2021 22:10:00","B2pH1","pH",8
"40889","08/04/2021 22:20:00","B2_T2","Temp",17.5
"40890","08/04/2021 22:20:00","B2_pH2","pH",7.53
"40891","08/04/2021 22:20:00","B1_pH2","pH",7.65
"40892","08/04/2021 22:20:00","B1_T2","Temp",17.1
"40893","08/04/2021 22:20:00","B1_T1","Temp",18.4
"40894","08/04/2021 22:20:00","B1_pH1","pH",7.72
"40895","08/04/2021 22:20:00","B2T1","Temp",18.1
"40896","08/04/2021 22:20:00","B2pH1","pH",8
"40897","08/04/2021 22:30:00","B2_T2","Temp",17.5
"40898","08/04/2021 22:30:00","B2_pH2","pH",7.5
"40899","08/04/2021 22:30:00","B1_pH2","pH",7.68
"40900","08/04/2021 22:30:00","B1_T2","Temp",16.9
"40901","08/04/2021 22:30:00","B1_T1","Temp",18.1
"40902","08/04/2021 22:30:00","B1_pH1","pH",7.66
"40903","08/04/2021 22:30:00","B2T1","Temp",17.8
"40904","08/04/2021 22:30:00","B2pH1","pH",7.98
"40905","08/04/2021 22:40:00","B2_T2","Temp",17.3
"40906","08/04/2021 22:40:00","B2_pH2","pH",7.49
"40907","08/04/2021 22:40:00","B1_pH2","pH",7.41
"40908","08/04/2021 22:40:00","B1_T2","Temp",16.6
"40909","08/04/2021 22:40:00","B1_T1","Temp",17.8
"40910","08/04/2021 22:40:00","B1_pH1","pH",7.7
"40911","08/04/2021 22:40:00","B2T1","Temp",17.5
"40912","08/04/2021 22:40:00","B2pH1","pH",7.97
"40913","08/04/2021 22:50:00","B2_T2","Temp",17.2
"40914","08/04/2021 22:50:00","B2_pH2","pH",7.49
"40915","08/04/2021 22:50:00","B1_pH2","pH",7.7
"40916","08/04/2021 22:50:00","B1_T2","Temp",16.5
"40917","08/04/2021 22:50:00","B1_T1","Temp",17.7
"40918","08/04/2021 22:50:00","B1_pH1","pH",7.77
"40919","08/04/2021 22:50:00","B2T1","Temp",17.4
"40920","08/04/2021 22:50:00","B2pH1","pH",7.96
"40921","08/04/2021 23:00:00","B2_T2","Temp",17.1
"40922","08/04/2021 23:00:00","B2_pH2","pH",7.48
"40923","08/04/2021 23:00:00","B1_pH2","pH",7.53
"40924","08/04/2021 23:00:00","B1_T2","Temp",16.4
"40925","08/04/2021 23:00:00","B1_T1","Temp",17.7
"40926","08/04/2021 23:00:00","B1_pH1","pH",7.77
"40927","08/04/2021 23:00:00","B2T1","Temp",17.4
"40928","08/04/2021 23:00:00","B2pH1","pH",7.96
"40929","08/04/2021 23:10:00","B2_T2","Temp",17
"40930","08/04/2021 23:10:00","B2_pH2","pH",7.51
"40931","08/04/2021 23:10:00","B1_pH2","pH",7.7
"40932","08/04/2021 23:10:00","B1_T2","Temp",16.5
"40933","08/04/2021 23:10:00","B1_T1","Temp",17.8
"40934","08/04/2021 23:10:00","B1_pH1","pH",7.7
"40935","08/04/2021 23:10:00","B2T1","Temp",17.6
"40936","08/04/2021 23:10:00","B2pH1","pH",7.96
"40937","08/04/2021 23:20:00","B2_T2","Temp",16.9
"40938","08/04/2021 23:20:00","B2_pH2","pH",7.48
"40939","08/04/2021 23:20:00","B1_pH2","pH",7.62
"40940","08/04/2021 23:20:00","B1_T2","Temp",16.6
"40941","08/04/2021 23:20:00","B1_T1","Temp",17.9
"40942","08/04/2021 23:20:00","B1_pH1","pH",7.77
"40943","08/04/2021 23:20:00","B2T1","Temp",17.7
"40944","08/04/2021 23:20:00","B2pH1","pH",7.98
"40945","08/04/2021 23:30:00","B2_T2","Temp",16.9
"40946","08/04/2021 23:30:00","B2_pH2","pH",7.5
"40947","08/04/2021 23:30:00","B1_pH2","pH",7.66
"40948","08/04/2021 23:30:00","B1_T2","Temp",16.7
"40949","08/04/2021 23:30:00","B1_T1","Temp",18
"40950","08/04/2021 23:30:00","B1_pH1","pH",7.68
"40951","08/04/2021 23:30:00","B2T1","Temp",17.8
"40952","08/04/2021 23:30:00","B2pH1","pH",7.98
"40953","08/04/2021 23:40:00","B2_T2","Temp",16.8
"40954","08/04/2021 23:40:00","B2_pH2","pH",7.51
"40955","08/04/2021 23:40:00","B1_pH2","pH",7.7
"40956","08/04/2021 23:40:00","B1_T2","Temp",16.8
"40957","08/04/2021 23:40:00","B1_T1","Temp",18.1
"40958","08/04/2021 23:40:00","B1_pH1","pH",7.72
"40959","08/04/2021 23:40:00","B2T1","Temp",17.9
"40960","08/04/2021 23:40:00","B2pH1","pH",7.99
"40961","08/04/2021 23:50:00","B2_T2","Temp",16.8
"40962","08/04/2021 23:50:00","B2_pH2","pH",7.48
"40963","08/04/2021 23:50:00","B1_pH2","pH",7.43
"40964","08/04/2021 23:50:00","B1_T2","Temp",16.7
"40965","08/04/2021 23:50:00","B1_T1","Temp",18
"40966","08/04/2021 23:50:00","B1_pH1","pH",7.76
"40967","08/04/2021 23:50:00","B2T1","Temp",17.6
"40968","08/04/2021 23:50:00","B2pH1","pH",7.97
"40969","08/05/2021 00:00:00","B2_T2","Temp",16.8
"40970","08/05/2021 00:00:00","B2_pH2","pH",7.49
"40971","08/05/2021 00:00:00","B1_pH2","pH",7.69
"40972","08/05/2021 00:00:00","B1_T2","Temp",16.5
"40973","08/05/2021 00:00:00","B1_T1","Temp",17.7
"40974","08/05/2021 00:00:00","B1_pH1","pH",7.72
"40975","08/05/2021 00:00:00","B2T1","Temp",17.5
"40976","08/05/2021 00:00:00","B2pH1","pH",7.95
"40977","08/05/2021 00:10:00","B2_T2","Temp",16.7
"40978","08/05/2021 00:10:00","B2_pH2","pH",7.47
"40979","08/05/2021 00:10:00","B1_pH2","pH",7.45
"40980","08/05/2021 00:10:00","B1_T2","Temp",16.3
"40981","08/05/2021 00:10:00","B1_T1","Temp",17.6
"40982","08/05/2021 00:10:00","B1_pH1","pH",7.66
"40983","08/05/2021 00:10:00","B2T1","Temp",17.3
"40984","08/05/2021 00:10:00","B2pH1","pH",7.95
"40985","08/05/2021 00:20:00","B2_T2","Temp",16.7
"40986","08/05/2021 00:20:00","B2_pH2","pH",7.48
"40987","08/05/2021 00:20:00","B1_pH2","pH",7.73
"40988","08/05/2021 00:20:00","B1_T2","Temp",16.3
"40989","08/05/2021 00:20:00","B1_T1","Temp",17.6
"40990","08/05/2021 00:20:00","B1_pH1","pH",7.72
